862351,I went to Shul and davened Maariv nicely
862352,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
862353,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862354,I tasted a pomegranate
862355,"I ate from the head of a ram, sheep,or fish"
862356,I went to Shul and davened Shacharis nicely
862357,I followed Krias Hatorah inside
862358,I listened quietly during Tekiyos
862359,I heard 130 Tekiyos
862360,I went under a ???? for Duchening
862361,"I helped prepare, serve, or cleanup by any meal"
862362,I said a ??? ???? during any meal
862363,I sang a niggun during the meal
862364,I said extra Tehillim on Yom Tov
862365,I went to a body of water and said Tashlich
862366,I davened Mincha and Maariv
862367,I ate a new fruit for the Brocha Shehecheyanu
862368,I went to Shul and davened Shacharis nicely
862369,I followed Krias Hatorah inside
862370,I listened quietly during Tekiyos
862371,I heard 130 Tekiyos
862372,I went under a ???? for Duchening
862373,"I helped setup, serve, or clean up by any meal"
862374,I sang a niggun during the meal
862375,I said a ??? ???? during any meal
862376,I said extra Tehillim on Yom Tov
862377,I went to Shul and davened Mincha and Maariv nicely
862378,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862379,I fasted part of the day
862380,I gave extra Tzedakah on this day
862381,I followed Krias Hatorah and Haftorah inside
862382,I said my Selichos quota
862383,I davened Mincha with Aneinu (if fasting)
862384,I listened to a ??? ????-? Sicha 
862385,I helped prepare for ??? ???
862386,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
862387,I said Tehillim before Maariv
862388,I went to Shul and davened Maariv nicely
862389,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
862390,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862391,I tasted a pomegranate
862392,"I ate from the head of a ram, sheep,or fish"
862393,I went to Shul and davened Shacharis nicely
862394,I followed Krias Hatorah inside
862395,I listened quietly during Tekiyos
862396,I heard 130 Tekiyos
862397,I went under a ???? for Duchening
862398,"I helped prepare, serve, or cleanup by any meal"
862399,I said a ??? ???? during any meal
862400,I sang a niggun during the meal
862401,I said extra Tehillim on Yom Tov
862402,I went to a body of water and said Tashlich
862403,I davened Mincha and Maariv
862404,I ate a new fruit for the Brocha Shehecheyanu
862405,I went to Shul and davened Shacharis nicely
862406,I followed Krias Hatorah inside
862407,I listened quietly during Tekiyos
862408,I heard 130 Tekiyos
862409,I went under a ???? for Duchening
862410,"I helped setup, serve, or clean up by any meal"
862411,I sang a niggun during the meal
862412,I said a ??? ???? during any meal
862413,I said extra Tehillim on Yom Tov
862414,I went to Shul and davened Mincha and Maariv nicely
862415,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862416,I fasted part of the day
862417,I gave extra Tzedakah on this day
862418,I followed Krias Hatorah and Haftorah inside
862419,I said my Selichos quota
862420,I davened Mincha with Aneinu (if fasting)
862421,I listened to a ??? ????-? Sicha 
862422,I helped prepare for ??? ???
862423,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
862424,I said Tehillim before Maariv
862425,I went to Shul and davened Maariv nicely
862426,"I wished someone ""Leshona TOva Tikoseiv Visaichosaim"""
862427,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862428,I tasted a pomegranate
862429,"I ate from the head of a ram, sheep,or fish"
862430,I went to Shul and davened Shacharis nicely
862431,I followed Krias Hatorah inside
862432,I listened quietly during Tekiyos
862433,I heard 130 Tekiyos
862434,I went under a ???? for Duchening
862435,"I helped prepare, serve, or cleanup by any meal"
862436,I said a ??? ???? during any meal
862437,I sang a niggun during the meal
862438,I said extra Tehillim on Yom Tov
862439,I went to a body of water and said Tashlich
862440,I davened Mincha and Maariv
862441,I ate a new fruit for the Brocha Shehecheyanu
862442,I went to Shul and davened Shacharis nicely
862443,I followed Krias Hatorah inside
862444,I listened quietly during Tekiyos
862445,I heard 130 Tekiyos
862446,I went under a ???? for Duchening
862447,"I helped setup, serve, or clean up by any meal"
862448,I sang a niggun during the meal
862449,I said a ??? ???? during any meal
862450,I said extra Tehillim on Yom Tov
862451,I went to Shul and davened Mincha and Maariv nicely
862452,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862453,I fasted part of the day
862454,I gave extra Tzedakah on this day
862455,I followed Krias Hatorah and Haftorah inside
862456,I said my Selichos quota
862457,I davened Mincha with Aneinu (if fasting)
862458,I listened to a ??? ????-? Sicha 
862459,I helped prepare for ??? ???
862460,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
862461,I said Tehillim before Maariv
862462,I went to Shul and davened Maariv nicely
862463,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
862464,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862465,I tasted a pomegranate
862466,"I ate from the head of a ram, sheep,or fish"
862467,I went to Shul and davened Shacharis nicely
862468,I followed Krias Hatorah inside
862469,I listened quietly during Tekiyos
862470,I heard 130 Tekiyos
862471,I went under a ???? for Duchening
862472,"I helped prepare, serve, or cleanup by any meal"
862473,I said a ??? ???? during any meal
862474,I sang a niggun during the meal
862475,I said extra Tehillim on Yom Tov
862476,I went to a body of water and said Tashlich
862477,I davened Mincha and Maariv
862478,I ate a new fruit for the Brocha Shehecheyanu
862479,I went to Shul and davened Shacharis nicely
862480,I followed Krias Hatorah inside
862481,I listened quietly during Tekiyos
862482,I heard 130 Tekiyos
862483,I went under a ???? for Duchening
862484,"I helped setup, serve, or clean up by any meal"
862485,I sang a niggun during the meal
862486,I said a ??? ???? during any meal
862487,I said extra Tehillim on Yom Tov
862488,I went to Shul and davened Mincha and Maariv nicely
862489,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862490,I fasted part of the day
862491,I gave extra Tzedakah on this day
862492,I followed Krias Hatorah and Haftorah inside
862493,I said my Selichos quota
862494,I davened Mincha with Aneinu (if fasting)
862495,I listened to a ??? ????-? Sicha 
862496,I helped prepare for ??? ???
862497,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
862498,I said Tehillim before Maariv
862499,I went to Shul and davened Maariv nicely
862500,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
862501,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862502,I tasted a pomegranate
862503,"I ate from the head of a ram, sheep,or fish"
862504,I went to Shul and davened Shacharis nicely
862505,I followed Krias Hatorah inside
862506,I listened quietly during Tekiyos
862507,I heard 130 Tekiyos
862508,I went under a ???? for Duchening
862509,"I helped prepare, serve, or cleanup by any meal"
862510,I said a ??? ???? during any meal
862511,I sang a niggun during the meal
862512,I said extra Tehillim on Yom Tov
862513,I went to a body of water and said Tashlich
862514,I davened Mincha and Maariv
862515,I ate a new fruit for the Brocha Shehecheyanu
862516,I went to Shul and davened Shacharis nicely
862517,I followed Krias Hatorah inside
862518,I listened quietly during Tekiyos
862519,I heard 130 Tekiyos
862520,I went under a ???? for Duchening
862521,"I helped setup, serve, or clean up by any meal"
862522,I sang a niggun during the meal
862523,I said a ??? ???? during any meal
862524,I said extra Tehillim on Yom Tov
862525,I went to Shul and davened Mincha and Maariv nicely
862526,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862527,I fasted part of the day
862528,I gave extra Tzedakah on this day
862529,I followed Krias Hatorah and Haftorah inside
862530,I said my Selichos quota
862531,I davened Mincha with Aneinu (if fasting)
862532,I listened to a ??? ????-? Sicha 
862533,I helped prepare for ??? ???
862534,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
862535,I said Tehillim before Maariv
862536,I went to Shul and davened Maariv nicely
862537,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
862538,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862539,I tasted a pomegranate
862540,"I ate from the head of a ram, sheep,or fish"
862541,I went to Shul and davened Shacharis nicely
862542,I followed Krias Hatorah inside
862543,I listened quietly during Tekiyos
862544,I heard 130 Tekiyos
862545,I went under a ???? for Duchening
862546,"I helped prepare, serve, or cleanup by any meal"
862547,I said a ??? ???? during any meal
862548,I sang a niggun during the meal
862549,I said extra Tehillim on Yom Tov
862550,I went to a body of water and said Tashlich
862551,I davened Mincha and Maariv
862552,I ate a new fruit for the Brocha Shehecheyanu
862553,I went to Shul and davened Shacharis nicely
862554,I followed Krias Hatorah inside
862555,I listened quietly during Tekiyos
862556,I heard 130 Tekiyos
862557,I went under a ???? for Duchening
862558,"I helped setup, serve, or clean up by any meal"
862559,I sang a niggun during the meal
862560,I said a ??? ???? during any meal
862561,I said extra Tehillim on Yom Tov
862562,I went to Shul and davened Mincha and Maariv nicely
862563,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862564,I fasted part of the day
862565,I gave extra Tzedakah on this day
862566,I followed Krias Hatorah and Haftorah inside
862567,I said my Selichos quota
862568,I davened Mincha with Aneinu (if fasting)
862569,I listened to a ??? ????-? Sicha 
862570,I helped prepare for ??? ???
862571,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
862572,I said Tehillim before Maariv
862573,I went to Shul and davened Maariv nicely
862574,"I wished someone ""Leshona Tova Tikoseiv Visaichosaim"""
862575,"I said ""Yehi Ratzon"" and ate an apple dipped in honey"
862576,I tasted a pomegranate
862577,"I ate from the head of a ram, sheep,or fish"
862578,I went to Shul and davened Shacharis nicely
862579,I followed Krias Hatorah inside
862580,I listened quietly during Tekiyos
862581,I heard 130 Tekiyos
862582,I went under a ???? for Duchening
862583,"I helped prepare, serve, or cleanup by any meal"
862584,I said a ??? ???? during any meal
862585,I sang a niggun during the meal
862586,I said extra Tehillim on Yom Tov
862587,I went to a body of water and said Tashlich
862588,I davened Mincha and Maariv
862589,I ate a new fruit for the Brocha Shehecheyanu
862590,I went to Shul and davened Shacharis nicely
862591,I followed Krias Hatorah inside
862592,I listened quietly during Tekiyos
862593,I heard 130 Tekiyos
862594,I went under a ???? for Duchening
862595,"I helped setup, serve, or clean up by any meal"
862596,I sang a niggun during the meal
862597,I said a ??? ???? during any meal
862598,I said extra Tehillim on Yom Tov
862599,I went to Shul and davened Mincha and Maariv nicely
862600,I went to a Farbrengen on Shabbos and sang the Rebbaims Niggunim
862601,I fasted part of the day
862602,I gave extra Tzedakah on this day
862603,I followed Krias Hatorah and Haftorah inside
862604,I said my Selichos quota
